246,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",81001865,304140,60,"3600020100036","394700000108"
247,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",12180005,304149,14,"3600020100030","10667814000138"
248,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",16920010,304158,170,"3600020100030","10667814000138"
249,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",11970015,304165,275,"5200020100309","63606479000124"
250,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",12240007,304170,274,"3600020100030","10667814000138"
251,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",35230001,304213,203,"2220320100078","41522202000180"
252,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",19530010,304238,279,"3600020100030","1619790000150"
253,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",23220002,304274,189,"4900020100013","63603625000168"
254,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",23890007,304332,328,"5100020100002","5138035000105"
255,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",21520006,304339,63,"3600020100030","7981245000196"
256,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",24470017,304377,324,"3600020100030","8428765000139"
257,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",81001967,304382,60,"2200020100078","1612163000198"
258,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",19570012,304414,124,"2200020100073","2922128000138"
